location,WMO-index,latitude,longitude,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
SEVILLA/SAN PABLO (SPAIN) ,8391,37.25 ,-05.52,31/12/2018,23Z,7.4,75%,1030.0 Hpa,20º (N),3.6,-,-,-,-,-,-,-,-
,,,,31/12/2018,22Z,7.6,75%,1029.5 Hpa,30º (NE),11.2,-,-,-,-,-,-,-,-
,,,,31/12/2018,21Z,10.3,60%,1029.6 Hpa,60º (NE),11.2,0/8,-,-,-,-,-,-,Clear
,,,,31/12/2018,20Z,10.1,63%,1029.2 Hpa,30º (NE),7.6,-,-,-,-,-,-,-,-
,,,,31/12/2018,19Z,10.8,64%,1029.0 Hpa,30º (NE),9.4,-,-,-,-,-,-,-,-
,,,,31/12/2018,18Z,12.7,55%,1029.1 Hpa,30º (NE),7.6,1/8,-,-,CI,-,17.6,5.2,Few clouds
,,,,31/12/2018,17Z,14.6,51%,1028.9 Hpa,30º (NE),13.0,-,-,-,-,-,-,-,-
,,,,31/12/2018,16Z,17.1,42%,1028.5 Hpa,50º (NE),14.8,-,-,-,-,-,-,-,-
,,,,31/12/2018,15Z,17.5,43%,1028.3 Hpa,50º (NE),16.6,0/8,-,-,-,-,-,-,Clear
,,,,31/12/2018,14Z,16.7,50%,1028.2 Hpa,50º (NE),20.5,-,-,-,-,-,-,-,-
,,,,31/12/2018,13Z,16.3,55%,1028.8 Hpa,50º (NE),22.3,-,-,-,-,-,-,-,-
,,,,31/12/2018,12Z,15.2,60%,1029.8 Hpa,60º (NE),16.6,0/8,-,-,-,-,-,-,Clear
,,,,31/12/2018,11Z,13.6,62%,1030.6 Hpa,60º (NE),14.8,-,-,-,-,-,-,-,-
,,,,31/12/2018,10Z,10.7,67%,1030.7 Hpa,60º (NE),16.6,-,-,-,-,-,-,-,-
,,,,31/12/2018,09Z,8.4,79%,1030.5 Hpa,40º (NE),9.4,0/8,-,-,-,-,-,-,Clear
,,,,31/12/2018,08Z,6.7,87%,1030.0 Hpa,60º (NE),11.2,-,-,-,-,-,-,-,-
,,,,31/12/2018,07Z,6.2,87%,1029.6 Hpa,10º (N),7.6,-,-,-,-,-,-,-,-
,,,,31/12/2018,06Z,6.9,85%,1028.7 Hpa,50º (NE),5.4,0/8,-,-,-,-,-,6.9,Clear
,,,,31/12/2018,05Z,7.6,84%,1028.3 Hpa,50º (NE),9.4,-,-,-,-,-,-,-,-
,,,,31/12/2018,04Z,8.4,83%,1028.3 Hpa,60º (NE),16.6,-,-,-,-,-,-,-,-
,,,,31/12/2018,03Z,8.7,80%,1028.4 Hpa,50º (NE),18.4,0/8,-,-,-,-,-,-,Clear
,,,,31/12/2018,02Z,9.1,80%,1028.0 Hpa,50º (NE),16.6,-,-,-,-,-,-,-,-
,,,,31/12/2018,01Z,7.7,90%,1028.0 Hpa,20º (N),13.0,-,-,-,-,-,-,-,-
,,,,31/12/2018,00Z,8.0,87%,1028.3 Hpa,30º (NE),14.8,0/8,-,-,-,-,-,-,Clear
,,,,30/12/2018,23Z,9.0,83%,1028.0 Hpa,40º (NE),13.0,-,-,-,-,-,-,-,-
,,,,30/12/2018,22Z,9.9,81%,1028.1 Hpa,40º (NE),14.8,-,-,-,-,-,-,-,-
,,,,30/12/2018,21Z,10.3,77%,1027.9 Hpa,100º (E),13.0,0/8,-,-,-,-,-,-,Clear
,,,,30/12/2018,20Z,10.5,75%,1027.7 Hpa,120º (SE),11.2,-,-,-,-,-,-,-,-
,,,,30/12/2018,19Z,12.7,65%,1027.2 Hpa,100º (E),13.0,-,-,-,-,-,-,-,-
,,,,30/12/2018,18Z,15.1,58%,1026.8 Hpa,90º (E),13.0,2/8,2/8 CU/ST,-,-,-,18.0,8.6,Few clouds
,,,,30/12/2018,17Z,16.6,50%,1026.2 Hpa,100º (E),16.6,-,-,-,-,-,-,-,-
,,,,30/12/2018,16Z,17.7,49%,1025.7 Hpa,70º (E),16.6,-,-,-,-,-,-,-,-
,,,,30/12/2018,15Z,17.9,48%,1025.4 Hpa,70º (E),22.3,2/8,2/8 CU/ST,-,-,-,-,-,Few clouds
,,,,30/12/2018,14Z,17.6,51%,1025.1 Hpa,50º (NE),24.1,-,-,-,-,-,-,-,-
,,,,30/12/2018,13Z,16.7,54%,1025.4 Hpa,50º (NE),25.9,-,-,-,-,-,-,-,-
,,,,30/12/2018,12Z,15.8,57%,1026.2 Hpa,50º (NE),22.3,0/8,-,-,-,-,-,-,Clear
,,,,30/12/2018,11Z,15.0,61%,1027.2 Hpa,50º (NE),24.1,-,-,-,-,-,-,-,-
,,,,30/12/2018,10Z,13.3,64%,1027.7 Hpa,60º (NE),18.4,-,-,-,-,-,-,-,-
,,,,30/12/2018,09Z,11.0,69%,1027.6 Hpa,60º (NE),20.5,0/8,-,-,-,-,-,-,Clear
,,,,30/12/2018,08Z,9.0,77%,1026.9 Hpa,60º (NE),22.3,-,-,-,-,-,-,-,-
,,,,30/12/2018,07Z,8.9,77%,1026.1 Hpa,60º (NE),24.1,-,-,-,-,-,-,-,-
,,,,30/12/2018,06Z,9.6,75%,1025.3 Hpa,60º (NE),24.1,0/8,-,-,-,-,-,9.6,Clear
,,,,30/12/2018,05Z,10.1,72%,1025.3 Hpa,60º (NE),22.3,-,-,-,-,-,-,-,-
,,,,30/12/2018,04Z,10.3,72%,1025.5 Hpa,70º (E),20.5,-,-,-,-,-,-,-,-
,,,,30/12/2018,03Z,10.4,70%,1025.9 Hpa,80º (E),13.0,0/8,-,-,-,-,-,-,Clear
,,,,30/12/2018,02Z,10.9,67%,1025.8 Hpa,70º (E),14.8,-,-,-,-,-,-,-,-
,,,,30/12/2018,01Z,12.1,63%,1025.7 Hpa,70º (E),24.1,-,-,-,-,-,-,-,-
,,,,30/12/2018,00Z,11.8,68%,1026.1 Hpa,70º (E),18.4,1/8,-,1/8 AC,-,-,-,-,Few clouds
,,,,29/12/2018,23Z,12.1,67%,1026.1 Hpa,80º (E),18.4,-,-,-,-,-,-,-,-
,,,,29/12/2018,22Z,11.9,67%,1026.0 Hpa,80º (E),16.6,-,-,-,-,-,-,-,-
,,,,29/12/2018,21Z,11.7,68%,1025.9 Hpa,70º (E),16.6,2/8,-,2/8 AC,-,-,-,-,Few clouds
,,,,29/12/2018,20Z,11.5,69%,1025.9 Hpa,70º (E),13.0,-,-,-,-,-,-,-,-
,,,,29/12/2018,19Z,12.0,69%,1025.8 Hpa,70º (E),11.2,-,-,-,-,-,-,-,-
,,,,29/12/2018,18Z,13.5,63%,1025.5 Hpa,50º (NE),13.0,3/8,-,3/8 AC,N/A,-,16.1,5.8,Scattered clouds
,,,,29/12/2018,17Z,14.6,57%,1025.2 Hpa,60º (NE),14.8,-,-,-,-,-,-,-,-
,,,,29/12/2018,16Z,15.8,52%,1024.9 Hpa,70º (E),22.3,-,-,-,-,-,-,-,-
,,,,29/12/2018,15Z,16.0,51%,1024.8 Hpa,60º (NE),24.1,0/8,-,-,-,-,-,-,Clear
,,,,29/12/2018,14Z,15.6,56%,1024.5 Hpa,70º (E),18.4,-,-,-,-,-,-,-,-
,,,,29/12/2018,13Z,15.0,57%,1024.6 Hpa,50º (NE),22.3,-,-,-,-,-,-,-,-
,,,,29/12/2018,12Z,13.5,60%,1025.7 Hpa,70º (E),25.9,0/8,-,-,-,-,-,-,Clear
,,,,29/12/2018,11Z,12.0,66%,1026.7 Hpa,60º (NE),27.7,-,-,-,-,-,-,-,-
,,,,29/12/2018,10Z,10.3,70%,1027.5 Hpa,60º (NE),24.1,-,-,-,-,-,-,-,-
,,,,29/12/2018,09Z,8.7,77%,1027.4 Hpa,60º (NE),24.1,0/8,-,-,-,-,-,-,Clear
,,,,29/12/2018,08Z,7.2,85%,1026.9 Hpa,60º (NE),16.6,-,-,-,-,-,-,-,-
,,,,29/12/2018,07Z,7.8,83%,1026.4 Hpa,60º (NE),18.4,-,-,-,-,-,-,-,-
,,,,29/12/2018,06Z,7.6,87%,1025.9 Hpa,60º (NE),16.6,0/8,-,-,-,-,-,6.6,Clear
,,,,29/12/2018,05Z,7.1,90%,1025.9 Hpa,50º (NE),14.8,-,-,-,-,-,-,-,-
,,,,29/12/2018,04Z,7.5,90%,1026.4 Hpa,60º (NE),13.0,-,-,-,-,-,-,-,-
,,,,29/12/2018,03Z,7.8,90%,1026.7 Hpa,50º (NE),18.4,0/8,-,-,-,-,-,-,Clear
