location,WMO-index,latitude,longitude,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ALBACETE/LOS LLANOS (SPAIN) ,8280,38.57 ,-01.51 ,31/12/2018,21Z,0.1,88%,1034.7 Hpa,180º (S),7.6,0/8,-,-,-,-,-,-,Clear
,,,,31/12/2018,18Z,5.2,75%,1032.5 Hpa,240º (SW),5.4,0/8,-,-,-,-,16.5,-,Clear
,,,,31/12/2018,15Z,14.8,35%,1028.9 Hpa,0º (N),3.6,0/8,-,-,-,-,-,-,Clear
,,,,31/12/2018,12Z,9.8,55%,1031.8 Hpa,0º (N),3.6,0/8,-,-,-,-,-,-,Clear
,,,,31/12/2018,09Z,0.0,85%,1036.0 Hpa,0º (N),3.6,0/8,-,-,-,-,-,-,Clear
,,,,31/12/2018,06Z,-4.5,92%,1036.1 Hpa,210º (SW),11.2,0/8,-,-,-,-,-,-4.7,Clear
,,,,31/12/2018,03Z,-3.1,92%,1035.4 Hpa,200º (S),9.4,0/8,-,-,-,-,-,-,Clear
,,,,31/12/2018,00Z,-2.5,100%,1035.2 Hpa,150º (SE),3.6,0/8,-,-,-,-,-,-,Clear
,,,,30/12/2018,21Z,-0.9,97%,1034.4 Hpa,0º (N),1.8,0/8,-,-,-,-,-,-,Clear
,,,,30/12/2018,18Z,3.3,93%,1031.8 Hpa,170º (S),5.4,0/8,-,-,-,-,10.9,-,Clear
,,,,30/12/2018,15Z,10.3,55%,1029.0 Hpa,0º (N),3.6,0/8,-,-,-,-,-,-,Clear
,,,,30/12/2018,12Z,1.7,100%,1032.9 Hpa,0º (N),3.6,N/D,N/A,N/A,N/A,-,-,-,Fog
,,,,30/12/2018,09Z,-1.6,100%,1035.2 Hpa,0º (N),3.6,N/D,N/A,N/A,N/A,-,-,-,Fog
,,,,30/12/2018,06Z,-3.3,100%,1034.3 Hpa,130º (SE),3.6,2/8,2/8 ST,-,-,-,-,-3.4,"Few clouds, mist"
,,,,30/12/2018,03Z,-2.0,100%,1034.5 Hpa,290º (W),3.6,N/D,N/A,N/A,N/A,-,-,-,Fog
,,,,30/12/2018,00Z,-0.4,99%,1033.5 Hpa,250º (W),5.4,0/8,-,-,-,-,-,-,"Clear, mist"
,,,,29/12/2018,21Z,4.2,91%,1031.9 Hpa,150º (SE),9.4,0/8,-,-,-,-,-,-,Clear
,,,,29/12/2018,18Z,5.0,93%,1030.8 Hpa,110º (E),7.6,0/8,-,-,-,-,10.9,-,Clear
,,,,29/12/2018,15Z,10.2,77%,1028.4 Hpa,60º (NE),5.4,3/8,3/8 ST,-,-,-,-,-,Scattered clouds
,,,,29/12/2018,12Z,3.8,100%,1031.1 Hpa,0º (N),1.8,8/8,8/8 ST,N/A,N/A,-,-,-,"Overcast, mist"
,,,,29/12/2018,09Z,2.7,100%,1031.9 Hpa,0º (N),1.8,N/D,N/A,N/A,N/A,-,-,-,Fog
,,,,29/12/2018,06Z,2.3,100%,1030.3 Hpa,310º (NW),5.4,N/D,N/A,N/A,N/A,-,-,-0.5,Fog
,,,,29/12/2018,03Z,2.3,100%,1030.9 Hpa,0º (N),0.0,7/8,7/8 ST,-,-,-,-,-,"Cloudy, mist"
,,,,29/12/2018,00Z,1.3,100%,1031.0 Hpa,180º (S),5.4,5/8,5/8 CU/ST,-,-,-,-,-,"Cloudy, mist"
,,,,28/12/2018,21Z,-0.2,100%,1032.1 Hpa,190º (S),3.6,N/D,N/A,N/A,N/A,-,-,-,Fog
,,,,28/12/2018,18Z,2.3,100%,1030.7 Hpa,0º (N),1.8,N/D,N/A,N/A,N/A,-,6.2,-,Fog
,,,,28/12/2018,15Z,3.7,99%,1029.1 Hpa,80º (E),9.4,N/D,N/A,N/A,N/A,-,-,-,Fog
,,,,28/12/2018,12Z,2.5,100%,1030.0 Hpa,280º (W),5.4,N/D,N/A,N/A,N/A,-,-,-,Fog
,,,,28/12/2018,09Z,0.0,100%,1031.9 Hpa,0º (N),1.8,N/D,N/A,N/A,N/A,-,-,-,Fog in patches
,,,,28/12/2018,06Z,-2.4,100%,1030.9 Hpa,10º (N),1.8,3/8,3/8 ST,-,-,-,-,-2.9,"Scattered clouds, fog in patches"
,,,,28/12/2018,03Z,-1.9,100%,1030.9 Hpa,0º (N),3.6,1/8,1/8 ST,-,-,-,-,-,Few clouds
,,,,28/12/2018,00Z,-1.0,100%,1030.4 Hpa,180º (S),7.6,0/8,-,-,-,-,-,-,"Clear, mist"
,,,,27/12/2018,21Z,1.5,100%,1030.0 Hpa,140º (SE),7.6,0/8,-,-,-,-,-,-,"Clear, mist"
,,,,27/12/2018,18Z,5.2,91%,1028.3 Hpa,0º (N),5.4,2/8,-,-,CI,-,12.6,-,Few clouds
,,,,27/12/2018,15Z,11.5,62%,1026.0 Hpa,320º (NW),9.4,2/8,-,-,CI,-,-,-,Few clouds
,,,,27/12/2018,12Z,9.4,70%,1027.5 Hpa,30º (NE),5.4,2/8,-,-,CI,-,-,-,Few clouds
,,,,27/12/2018,09Z,1.5,91%,1031.6 Hpa,0º (N),0.0,1/8,-,-,CI,-,-,-,Few clouds
,,,,27/12/2018,06Z,-1.9,100%,1031.7 Hpa,170º (S),3.6,0/8,-,-,-,-,-,-1.9,Clear
,,,,27/12/2018,03Z,0.0,99%,1031.2 Hpa,190º (S),7.6,2/8,-,-,CI,-,-,-,Few clouds
,,,,27/12/2018,00Z,1.7,99%,1030.8 Hpa,0º (N),0.0,4/8,-,-,CI,-,-,-,Scattered clouds
,,,,26/12/2018,21Z,3.3,97%,1030.9 Hpa,190º (S),9.4,1/8,-,-,CI,-,-,-,Few clouds
,,,,26/12/2018,18Z,6.3,90%,1029.5 Hpa,160º (S),7.6,2/8,-,-,CI,-,15.0,-,Few clouds
,,,,26/12/2018,15Z,14.1,53%,1027.0 Hpa,180º (S),9.4,4/8,-,2/8 AC,CI,-,-,-,Scattered clouds
,,,,26/12/2018,12Z,12.5,61%,1028.7 Hpa,160º (S),14.8,4/8,-,-,CI,-,-,-,Scattered clouds
,,,,26/12/2018,09Z,4.2,93%,1032.6 Hpa,0º (N),0.0,6/8,-,4/8 AC,CI,-,-,-,Cloudy
,,,,26/12/2018,06Z,3.3,91%,1031.7 Hpa,260º (W),5.4,6/8,-,-,CI/CS,-,-,2.4,Cloudy
,,,,26/12/2018,03Z,3.4,95%,1031.8 Hpa,120º (SE),7.6,7/8,-,7/8 AC,-,-,-,-,Cloudy
,,,,26/12/2018,00Z,4.0,93%,1032.0 Hpa,140º (SE),9.4,3/8,-,-,CI/CS,-,-,-,Scattered clouds
,,,,25/12/2018,21Z,3.9,89%,1032.4 Hpa,130º (SE),11.2,3/8,-,-,CI/CS,-,-,-,Scattered clouds
,,,,25/12/2018,18Z,7.1,80%,1030.7 Hpa,120º (SE),9.4,5/8,-,-,CI/CS,-,14.9,-,Cloudy
,,,,25/12/2018,15Z,13.7,48%,1026.9 Hpa,150º (SE),9.4,6/8,-,-,CI/CS,-,-,-,Cloudy
,,,,25/12/2018,12Z,13.4,48%,1027.7 Hpa,130º (SE),14.8,5/8,-,-,CI/CS,-,-,-,Cloudy
,,,,25/12/2018,09Z,0.5,100%,1032.8 Hpa,80º (E),5.4,7/8,-,-,CI/CS,-,-,-,Cloudy
,,,,25/12/2018,06Z,-1.7,100%,1032.0 Hpa,270º (W),3.6,5/8,-,-,CI/CS,-,-,-1.8,Cloudy
,,,,25/12/2018,03Z,-1.4,100%,1031.7 Hpa,0º (N),3.6,5/8,-,-,CI/CS,-,-,-,Cloudy
,,,,25/12/2018,00Z,0.2,100%,1032.3 Hpa,200º (S),5.4,4/8,-,-,CI/CS,-,-,-,Scattered clouds
,,,,24/12/2018,21Z,1.8,100%,1031.2 Hpa,0º (N),0.0,6/8,-,-,CI/CS,-,-,-,Cloudy
,,,,24/12/2018,18Z,6.1,95%,1029.2 Hpa,130º (SE),3.6,3/8,-,-,CI/CS,-,14.0,-,Scattered clouds
,,,,24/12/2018,15Z,13.5,60%,1026.7 Hpa,0º (N),3.6,3/8,-,-,CI/CS,-,-,-,Scattered clouds
,,,,24/12/2018,12Z,10.7,64%,1029.1 Hpa,0º (N),0.0,3/8,-,-,CI/CS,-,-,-,Scattered clouds
,,,,24/12/2018,09Z,2.8,100%,1032.8 Hpa,0º (N),0.0,3/8,-,-,CI/CS,-,-,-,Scattered clouds
,,,,24/12/2018,06Z,-1.1,100%,1034.2 Hpa,190º (S),7.6,3/8,-,-,CI/CS,-,-,-1.1,Scattered clouds
,,,,24/12/2018,03Z,-0.5,100%,1034.5 Hpa,0º (N),0.0,N/D,N/A,N/A,N/A,-,-,-,Fog
,,,,24/12/2018,00Z,1.3,100%,1034.1 Hpa,0º (N),0.0,N/D,N/A,N/A,N/A,-,-,-,Fog
,,,,23/12/2018,21Z,2.1,100%,1034.0 Hpa,0º (N),0.0,1/8,1/8 ST,-,-,-,-,-,"Few clouds, fog in patches"
,,,,23/12/2018,18Z,4.2,100%,1033.2 Hpa,0º (N),5.4,N/D,N/A,N/A,N/A,-,5.8,-,Fog
