location,WMO-index,latitude,longitude,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
VALENCIA/AEROPUERTO (SPAIN) ,8285,39.29 ,-00.28 ,31/12/2018,23Z,4.1,81%,1029.7 Hpa,320º (NW),9.4,-,-,-,-,-,-,-,-
,,,,31/12/2018,22Z,5.8,78%,1029.7 Hpa,300º (NW),11.2,-,-,-,-,-,-,-,-
,,,,31/12/2018,21Z,6.4,78%,1030.0 Hpa,310º (NW),13.0,0/8,-,-,-,-,-,-,Clear
,,,,31/12/2018,20Z,6.7,83%,1029.6 Hpa,270º (W),9.4,-,-,-,-,-,-,-,-
,,,,31/12/2018,19Z,7.4,79%,1029.4 Hpa,290º (W),9.4,-,-,-,-,-,-,-,-
,,,,31/12/2018,18Z,10.9,67%,1029.0 Hpa,120º (SE),9.4,0/8,-,-,-,-,20.9,-,Clear
,,,,31/12/2018,17Z,13.8,56%,1028.5 Hpa,140º (SE),13.0,-,-,-,-,-,-,-,-
,,,,31/12/2018,16Z,18.9,27%,1028.0 Hpa,150º (SE),13.0,-,-,-,-,-,-,-,-
,,,,31/12/2018,15Z,20.8,22%,1028.0 Hpa,190º (S),13.0,0/8,-,-,-,-,-,-,Clear
,,,,31/12/2018,14Z,20.6,21%,1028.0 Hpa,200º (S),13.0,-,-,-,-,-,-,-,-
,,,,31/12/2018,13Z,20.0,20%,1028.4 Hpa,200º (S),14.8,-,-,-,-,-,-,-,-
,,,,31/12/2018,12Z,18.4,28%,1029.5 Hpa,240º (SW),7.6,0/8,-,-,-,-,-,-,Clear
,,,,31/12/2018,11Z,15.7,37%,1030.7 Hpa,230º (SW),3.6,-,-,-,-,-,-,-,-
,,,,31/12/2018,10Z,11.6,47%,1031.5 Hpa,320º (NW),7.6,-,-,-,-,-,-,-,-
,,,,31/12/2018,09Z,7.5,58%,1031.7 Hpa,290º (W),11.2,0/8,-,-,-,-,-,-,Clear
,,,,31/12/2018,08Z,3.6,71%,1031.5 Hpa,290º (W),7.6,-,-,-,-,-,-,-,-
,,,,31/12/2018,07Z,1.4,82%,1031.4 Hpa,290º (W),13.0,-,-,-,-,-,-,-,-
,,,,31/12/2018,06Z,1.9,78%,1031.0 Hpa,270º (W),7.6,0/8,-,-,-,-,-,1.8,Clear
,,,,31/12/2018,05Z,2.5,78%,1030.4 Hpa,270º (W),9.4,-,-,-,-,-,-,-,-
,,,,31/12/2018,04Z,2.8,77%,1030.4 Hpa,320º (NW),7.6,-,-,-,-,-,-,-,-
,,,,31/12/2018,03Z,2.2,81%,1030.5 Hpa,270º (W),5.4,0/8,-,-,-,-,-,-,Clear
,,,,31/12/2018,02Z,2.0,84%,1030.2 Hpa,260º (W),9.4,-,-,-,-,-,-,-,-
,,,,31/12/2018,01Z,2.6,82%,1030.0 Hpa,280º (W),9.4,-,-,-,-,-,-,-,-
,,,,31/12/2018,00Z,3.7,79%,1030.0 Hpa,270º (W),7.6,0/8,-,-,-,-,-,-,Clear
,,,,30/12/2018,23Z,4.2,79%,1029.9 Hpa,270º (W),9.4,-,-,-,-,-,-,-,-
,,,,30/12/2018,22Z,4.8,79%,1029.7 Hpa,260º (W),9.4,-,-,-,-,-,-,-,-
,,,,30/12/2018,21Z,5.6,79%,1029.9 Hpa,250º (W),13.0,0/8,-,-,-,-,-,-,Clear
,,,,30/12/2018,20Z,6.4,78%,1030.1 Hpa,280º (W),7.6,-,-,-,-,-,-,-,-
,,,,30/12/2018,19Z,6.9,81%,1029.6 Hpa,290º (W),9.4,-,-,-,-,-,-,-,-
,,,,30/12/2018,18Z,9.8,72%,1029.3 Hpa,0º (N),0.0,0/8,-,-,-,-,19.5,-,Clear
,,,,30/12/2018,17Z,13.5,56%,1028.7 Hpa,110º (E),5.4,-,-,-,-,-,-,-,-
,,,,30/12/2018,16Z,17.8,41%,1028.2 Hpa,170º (S),7.6,-,-,-,-,-,-,-,-
,,,,30/12/2018,15Z,18.8,31%,1028.3 Hpa,210º (SW),3.6,8/8,-,-,-,-,-,-,Overcast
,,,,30/12/2018,14Z,18.9,31%,1028.2 Hpa,260º (W),1.8,-,-,-,-,-,-,-,-
,,,,30/12/2018,13Z,17.5,40%,1028.5 Hpa,220º (SW),3.6,-,-,-,-,-,-,-,-
,,,,30/12/2018,12Z,15.8,45%,1029.6 Hpa,0º (N),0.0,0/8,-,-,-,-,-,-,Clear
,,,,30/12/2018,11Z,13.2,51%,1030.6 Hpa,310º (NW),7.6,-,-,-,-,-,-,-,-
,,,,30/12/2018,10Z,10.4,59%,1031.5 Hpa,290º (W),9.4,-,-,-,-,-,-,-,-
,,,,30/12/2018,09Z,6.6,81%,1031.5 Hpa,280º (W),5.4,0/8,-,-,-,-,-,-,Clear
,,,,30/12/2018,08Z,3.3,91%,1031.3 Hpa,260º (W),9.4,-,-,-,-,-,-,-,-
,,,,30/12/2018,07Z,1.9,93%,1030.6 Hpa,280º (W),7.6,-,-,-,-,-,-,-,-
,,,,30/12/2018,06Z,2.7,93%,1030.2 Hpa,250º (W),13.0,0/8,-,-,-,-,-,2.3,Clear
,,,,30/12/2018,05Z,3.1,87%,1030.0 Hpa,260º (W),11.2,-,-,-,-,-,-,-,-
,,,,30/12/2018,04Z,2.4,93%,1030.1 Hpa,300º (NW),11.2,-,-,-,-,-,-,-,-
,,,,30/12/2018,03Z,2.5,93%,1030.6 Hpa,300º (NW),9.4,0/8,-,-,-,-,-,-,Clear
,,,,30/12/2018,02Z,3.4,93%,1030.9 Hpa,290º (W),7.6,1/8,-,1/8 AS,-,-,-,-,Few clouds
,,,,30/12/2018,01Z,3.9,91%,1031.0 Hpa,290º (W),7.6,-,-,-,-,-,-,-,-
