location,WMO-index,latitude,longitude,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ALMERIA/AEROPUERTO (SPAIN) ,8487,36.50 ,-02.21,31/12/2018,23Z,11.6,47%,1031.0 Hpa,340º (N),13.0,-,-,-,-,-,-,-,-
,,,,31/12/2018,22Z,11.7,53%,1030.5 Hpa,30º (NE),13.0,-,-,-,-,-,-,-,-
,,,,31/12/2018,21Z,11.7,67%,1030.8 Hpa,360º (N),14.8,0/8,-,-,-,-,-,-,Clear
,,,,31/12/2018,20Z,10.0,85%,1030.9 Hpa,340º (N),11.2,-,-,-,-,-,-,-,-
,,,,31/12/2018,19Z,11.0,83%,1030.7 Hpa,350º (N),9.4,-,-,-,-,-,-,-,-
,,,,31/12/2018,18Z,12.0,81%,1030.4 Hpa,330º (NW),7.6,0/8,-,-,-,-,17.9,-,Clear
,,,,31/12/2018,17Z,15.0,69%,1030.1 Hpa,240º (SW),3.6,-,-,-,-,-,-,-,-
,,,,31/12/2018,16Z,16.3,65%,1029.9 Hpa,220º (SW),9.4,-,-,-,-,-,-,-,-
,,,,31/12/2018,15Z,16.9,63%,1029.7 Hpa,200º (S),9.4,0/8,-,-,-,-,-,-,Clear
,,,,31/12/2018,14Z,17.0,62%,1029.5 Hpa,200º (S),9.4,-,-,-,-,-,-,-,-
,,,,31/12/2018,13Z,16.7,65%,1029.8 Hpa,200º (S),11.2,-,-,-,-,-,-,-,-
,,,,31/12/2018,12Z,16.8,56%,1030.3 Hpa,200º (S),13.0,0/8,-,-,-,-,-,-,Clear
,,,,31/12/2018,11Z,17.7,42%,1031.3 Hpa,110º (E),9.4,-,-,-,-,-,-,-,-
,,,,31/12/2018,10Z,15.4,49%,1031.9 Hpa,350º (N),5.4,-,-,-,-,-,-,-,-
,,,,31/12/2018,09Z,11.9,54%,1031.5 Hpa,330º (NW),14.8,0/8,-,-,-,-,-,-,Clear
,,,,31/12/2018,08Z,9.2,67%,1030.9 Hpa,340º (N),14.8,-,-,-,-,-,-,-,-
,,,,31/12/2018,07Z,8.9,67%,1030.5 Hpa,320º (NW),16.6,-,-,-,-,-,-,-,-
,,,,31/12/2018,06Z,8.6,67%,1030.1 Hpa,340º (N),16.6,0/8,-,-,-,-,-,8.3,Clear
,,,,31/12/2018,05Z,8.6,69%,1029.5 Hpa,330º (NW),16.6,-,-,-,-,-,-,-,-
,,,,31/12/2018,04Z,8.8,71%,1029.5 Hpa,330º (NW),18.4,-,-,-,-,-,-,-,-
,,,,31/12/2018,03Z,9.1,71%,1030.0 Hpa,330º (NW),20.5,-,-,-,-,-,-,-,-
,,,,31/12/2018,02Z,9.6,71%,1030.2 Hpa,330º (NW),18.4,-,-,-,-,-,-,-,-
,,,,31/12/2018,01Z,9.6,73%,1030.1 Hpa,320º (NW),18.4,-,-,-,-,-,-,-,-
,,,,31/12/2018,00Z,10.1,74%,1029.8 Hpa,320º (NW),18.4,-,-,-,-,-,-,-,-
,,,,30/12/2018,23Z,10.8,74%,1029.7 Hpa,330º (NW),16.6,-,-,-,-,-,-,-,-
,,,,30/12/2018,22Z,11.0,77%,1029.4 Hpa,340º (N),11.2,-,-,-,-,-,-,-,-
,,,,30/12/2018,21Z,11.1,79%,1029.4 Hpa,350º (N),11.2,0/8,-,-,-,-,-,-,Clear
,,,,30/12/2018,20Z,10.7,81%,1029.3 Hpa,50º (NE),11.2,-,-,-,-,-,-,-,-
,,,,30/12/2018,19Z,11.2,79%,1028.9 Hpa,60º (NE),9.4,-,-,-,-,-,-,-,-
,,,,30/12/2018,18Z,12.4,77%,1028.6 Hpa,60º (NE),13.0,0/8,-,-,-,-,18.4,-,Clear
,,,,30/12/2018,17Z,14.7,64%,1028.1 Hpa,80º (E),18.4,-,-,-,-,-,-,-,-
,,,,30/12/2018,16Z,16.3,55%,1027.7 Hpa,70º (E),27.7,-,-,-,-,-,-,-,-
,,,,30/12/2018,15Z,16.8,49%,1027.3 Hpa,70º (E),25.9,2/8,2/8 CU/ST,-,-,-,-,-,Few clouds
,,,,30/12/2018,14Z,17.8,47%,1026.8 Hpa,60º (NE),27.7,-,-,-,-,-,-,-,-
,,,,30/12/2018,13Z,17.7,45%,1026.8 Hpa,70º (E),27.7,-,-,-,-,-,-,-,-
