location,WMO-index,latitude,longitude,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
FARO/AEROPORTO (PORTUGAL) ,8554,37.01 ,-07.58,31/12/2018,23Z,11.0,73%,1030.0 Hpa,20º (N),7.2,-,-,-,-,-,-,-,-
,,,,31/12/2018,22Z,10.9,76%,1030.0 Hpa,350º (N),3.6,-,-,-,-,-,-,-,-
,,,,31/12/2018,21Z,10.5,80%,1030.1 Hpa,340º (N),3.6,2/8,-,-,CI,-,-,-,Few clouds
,,,,31/12/2018,20Z,13.1,71%,1029.9 Hpa,360º (N),7.2,-,-,-,-,-,-,-,-
,,,,31/12/2018,19Z,13.6,66%,1029.7 Hpa,30º (NE),7.2,-,-,-,-,-,-,-,-
,,,,31/12/2018,18Z,14.9,61%,1029.4 Hpa,0º (N),3.6,3/8,-,-,CI,-,17.1,-,Scattered clouds
,,,,31/12/2018,17Z,15.0,60%,1029.1 Hpa,80º (E),7.2,-,-,-,-,-,-,-,-
,,,,31/12/2018,16Z,16.8,55%,1028.9 Hpa,80º (E),14.4,-,-,-,-,-,-,-,-
,,,,31/12/2018,15Z,16.8,55%,1028.8 Hpa,80º (E),18.0,1/8,-,-,CI,-,-,-,Few clouds
,,,,31/12/2018,14Z,16.9,55%,1028.9 Hpa,80º (E),18.0,-,-,-,-,-,-,-,-
,,,,31/12/2018,13Z,15.6,64%,1029.3 Hpa,80º (E),21.6,-,-,-,-,-,-,-,-
,,,,31/12/2018,12Z,15.8,69%,1030.0 Hpa,80º (E),14.4,1/8,-,-,CI,-,-,-,Few clouds
,,,,31/12/2018,11Z,15.7,67%,1030.5 Hpa,70º (E),18.0,-,-,-,-,-,-,-,-
,,,,31/12/2018,10Z,14.4,70%,1030.4 Hpa,70º (E),14.4,-,-,-,-,-,-,-,-
,,,,31/12/2018,09Z,13.1,73%,1030.0 Hpa,70º (E),18.0,1/8,1/8 CU,-,CI,-,-,-,Few clouds
,,,,31/12/2018,08Z,12.3,76%,1029.1 Hpa,70º (E),18.0,-,-,-,-,-,-,-,-
,,,,31/12/2018,07Z,12.0,76%,1028.6 Hpa,70º (E),21.6,-,-,-,-,-,-,-,-
,,,,31/12/2018,06Z,12.2,73%,1028.1 Hpa,70º (E),21.6,0/8,-,-,-,-,-,12.1,Clear
,,,,31/12/2018,05Z,12.2,72%,1027.8 Hpa,70º (E),18.0,-,-,-,-,-,-,-,-
,,,,31/12/2018,04Z,12.4,77%,1027.9 Hpa,70º (E),18.0,-,-,-,-,-,-,-,-
,,,,31/12/2018,03Z,12.8,75%,1027.9 Hpa,70º (E),21.6,2/8,2/8 SC,-,-,-,-,-,Few clouds
,,,,31/12/2018,02Z,12.5,77%,1027.7 Hpa,70º (E),18.0,-,-,-,-,-,-,-,-
,,,,31/12/2018,01Z,13.0,76%,1027.4 Hpa,70º (E),18.0,-,-,-,-,-,-,-,-
,,,,31/12/2018,00Z,14.9,75%,1027.2 Hpa,70º (E),39.6,0/8,-,-,-,-,-,-,Clear
,,,,30/12/2018,23Z,15.2,74%,1027.1 Hpa,80º (E),32.4,-,-,-,-,-,-,-,-
,,,,30/12/2018,22Z,15.2,76%,1027.0 Hpa,80º (E),28.8,-,-,-,-,-,-,-,-
,,,,30/12/2018,21Z,15.0,77%,1026.9 Hpa,80º (E),21.6,1/8,1/8 SC,-,-,-,-,-,Few clouds
,,,,30/12/2018,20Z,15.4,74%,1026.8 Hpa,70º (E),10.8,-,-,-,-,-,-,-,-
,,,,30/12/2018,19Z,15.0,73%,1026.3 Hpa,60º (NE),14.4,-,-,-,-,-,-,-,-
,,,,30/12/2018,18Z,16.1,64%,1025.8 Hpa,80º (E),25.2,1/8,1/8 SC,-,-,-,18.6,-,Few clouds
,,,,30/12/2018,17Z,17.0,52%,1025.2 Hpa,80º (E),21.6,-,-,-,-,-,-,-,-
,,,,30/12/2018,16Z,17.8,49%,1024.6 Hpa,80º (E),28.8,-,-,-,-,-,-,-,-
,,,,30/12/2018,15Z,17.9,48%,1024.3 Hpa,80º (E),32.4,0/8,-,-,-,-,-,-,Clear
,,,,30/12/2018,14Z,18.6,47%,1024.0 Hpa,80º (E),36.0,-,-,-,-,-,-,-,-
,,,,30/12/2018,13Z,17.7,51%,1024.1 Hpa,80º (E),28.8,-,-,-,-,-,-,-,-
,,,,30/12/2018,12Z,17.2,52%,1024.9 Hpa,70º (E),32.4,0/8,-,-,-,-,-,-,Clear
,,,,30/12/2018,11Z,16.4,54%,1025.8 Hpa,70º (E),32.4,-,-,-,-,-,-,-,-
,,,,30/12/2018,10Z,15.6,57%,1025.8 Hpa,70º (E),36.0,-,-,-,-,-,-,-,-
,,,,30/12/2018,09Z,14.4,59%,1025.4 Hpa,70º (E),32.4,0/8,-,-,-,-,-,-,Clear
,,,,30/12/2018,08Z,13.3,60%,1024.6 Hpa,60º (NE),28.8,-,-,-,-,-,-,-,-
,,,,30/12/2018,07Z,12.5,63%,1024.0 Hpa,60º (NE),28.8,-,-,-,-,-,-,-,-
,,,,30/12/2018,06Z,12.7,61%,1023.5 Hpa,70º (E),32.4,0/8,-,-,-,-,-,12.4,Clear
,,,,30/12/2018,05Z,12.6,61%,1023.4 Hpa,70º (E),32.4,-,-,-,-,-,-,-,-
,,,,30/12/2018,04Z,12.7,62%,1023.4 Hpa,70º (E),28.8,-,-,-,-,-,-,-,-
,,,,30/12/2018,03Z,13.0,59%,1024.0 Hpa,70º (E),32.4,0/8,-,-,-,-,-,-,Clear
,,,,30/12/2018,02Z,13.5,60%,1024.0 Hpa,70º (E),28.8,-,-,-,-,-,-,-,-
,,,,30/12/2018,01Z,14.0,57%,1024.1 Hpa,60º (NE),25.2,-,-,-,-,-,-,-,-
,,,,30/12/2018,00Z,14.1,58%,1024.7 Hpa,70º (E),25.2,3/8,3/8 SC,-,-,-,-,-,Scattered clouds
,,,,29/12/2018,23Z,13.7,59%,1025.0 Hpa,60º (NE),21.6,-,-,-,-,-,-,-,-
,,,,29/12/2018,22Z,13.6,61%,1025.2 Hpa,70º (E),25.2,-,-,-,-,-,-,-,-
,,,,29/12/2018,21Z,13.4,60%,1025.4 Hpa,50º (NE),18.0,0/8,-,-,-,-,-,-,Clear
,,,,29/12/2018,20Z,12.7,69%,1025.5 Hpa,50º (NE),14.4,-,-,-,-,-,-,-,-
,,,,29/12/2018,19Z,13.1,69%,1025.4 Hpa,40º (NE),10.8,-,-,-,-,-,-,-,-
,,,,29/12/2018,18Z,13.8,67%,1025.1 Hpa,0º (N),10.8,0/8,-,-,-,-,16.5,-,Clear
,,,,29/12/2018,17Z,15.1,63%,1024.9 Hpa,80º (E),18.0,-,-,-,-,-,-,-,-
,,,,29/12/2018,16Z,15.5,68%,1024.7 Hpa,80º (E),21.6,-,-,-,-,-,-,-,-
,,,,29/12/2018,15Z,15.7,65%,1024.4 Hpa,60º (NE),21.6,1/8,1/8 CU,-,-,-,-,-,Few clouds
,,,,29/12/2018,14Z,16.0,64%,1024.3 Hpa,70º (E),18.0,-,-,-,-,-,-,-,-
,,,,29/12/2018,13Z,15.5,66%,1024.6 Hpa,70º (E),18.0,-,-,-,-,-,-,-,-
,,,,29/12/2018,12Z,15.3,63%,1025.4 Hpa,80º (E),18.0,0/8,-,-,-,-,-,-,Clear
,,,,29/12/2018,11Z,14.4,65%,1026.5 Hpa,60º (NE),18.0,-,-,-,-,-,-,-,-
,,,,29/12/2018,10Z,13.1,70%,1027.1 Hpa,50º (NE),18.0,-,-,-,-,-,-,-,-
,,,,29/12/2018,09Z,11.1,76%,1027.0 Hpa,40º (NE),14.4,0/8,-,-,-,-,-,-,Clear
,,,,29/12/2018,08Z,10.0,79%,1026.7 Hpa,50º (NE),14.4,-,-,-,-,-,-,-,-
,,,,29/12/2018,07Z,10.2,77%,1026.1 Hpa,50º (NE),10.8,-,-,-,-,-,-,-,-
,,,,29/12/2018,06Z,10.2,83%,1025.7 Hpa,40º (NE),14.4,0/8,-,-,-,-,-,10.0,Clear
,,,,29/12/2018,05Z,10.2,85%,1025.7 Hpa,40º (NE),10.8,-,-,-,-,-,-,-,-
,,,,29/12/2018,04Z,10.5,83%,1026.1 Hpa,40º (NE),10.8,-,-,-,-,-,-,-,-
,,,,29/12/2018,03Z,10.9,82%,1026.5 Hpa,50º (NE),14.4,2/8,2/8 SC,-,-,-,-,-,Few clouds
,,,,29/12/2018,02Z,10.7,84%,1026.2 Hpa,60º (NE),10.8,-,-,-,-,-,-,-,-
,,,,29/12/2018,01Z,11.2,78%,1026.1 Hpa,30º (NE),7.2,-,-,-,-,-,-,-,-
,,,,29/12/2018,00Z,11.8,76%,1026.7 Hpa,30º (NE),10.8,0/8,-,-,-,-,-,-,Clear
,,,,28/12/2018,23Z,10.9,83%,1027.0 Hpa,60º (NE),7.2,-,-,-,-,-,-,-,-
,,,,28/12/2018,22Z,11.4,81%,1026.8 Hpa,60º (NE),10.8,-,-,-,-,-,-,-,-
,,,,28/12/2018,21Z,11.7,82%,1026.9 Hpa,330º (NW),3.6,0/8,-,-,-,-,-,-,Clear
,,,,28/12/2018,20Z,12.2,80%,1026.9 Hpa,320º (NW),10.8,-,-,-,-,-,-,-,-
,,,,28/12/2018,19Z,13.7,73%,1027.1 Hpa,360º (N),7.2,-,-,-,-,-,-,-,-
,,,,28/12/2018,18Z,14.5,72%,1027.0 Hpa,360º (N),7.2,2/8,2/8 CU/ST,-,-,-,17.3,-,Few clouds
,,,,28/12/2018,17Z,15.8,76%,1026.5 Hpa,350º (N),3.6,-,-,-,-,-,-,-,-
,,,,28/12/2018,16Z,16.3,73%,1026.2 Hpa,340º (N),10.8,-,-,-,-,-,-,-,-
,,,,28/12/2018,15Z,16.5,71%,1026.0 Hpa,360º (N),10.8,-,-,-,-,-,-,-,-
,,,,28/12/2018,14Z,16.7,70%,1026.0 Hpa,360º (N),10.8,-,-,-,-,-,-,-,-
,,,,28/12/2018,13Z,16.5,74%,1026.3 Hpa,350º (N),10.8,-,-,-,-,-,-,-,-
,,,,28/12/2018,12Z,16.7,70%,1027.1 Hpa,10º (N),10.8,1/8,1/8 CU/ST,-,-,-,-,-,Few clouds
,,,,28/12/2018,11Z,17.1,65%,1028.1 Hpa,0º (N),3.6,-,-,-,-,-,-,-,-
,,,,28/12/2018,10Z,14.8,75%,1028.5 Hpa,10º (N),10.8,-,-,-,-,-,-,-,-
,,,,28/12/2018,09Z,13.2,84%,1028.4 Hpa,310º (NW),7.2,1/8,1/8 CU/ST,-,-,-,-,-,Few clouds
,,,,28/12/2018,08Z,11.8,88%,1028.2 Hpa,320º (NW),10.8,-,-,-,-,-,-,-,-
,,,,28/12/2018,07Z,12.0,91%,1027.4 Hpa,320º (NW),14.4,-,-,-,-,-,-,-,-
,,,,28/12/2018,06Z,12.6,91%,1027.0 Hpa,320º (NW),18.0,3/8,3/8 SC,-,-,-,-,9.5,Scattered clouds
,,,,28/12/2018,05Z,13.1,88%,1027.3 Hpa,360º (N),7.2,-,-,-,-,-,-,-,-
,,,,28/12/2018,04Z,12.2,90%,1027.7 Hpa,0º (N),0.0,-,-,-,-,-,-,-,-
,,,,28/12/2018,03Z,10.8,92%,1028.1 Hpa,10º (N),3.6,0/8,-,-,-,-,-,-,Clear
