location,WMO-index,latitude,longitude,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
TARBES-OSSUN (FRANCE) ,7621,43.11 ,0,31/12/2018,23Z,0.1,96%,1034.4 Hpa,80º (E),4.7,-,-,-,-,-,0.6,-1.0,-
,,,,31/12/2018,22Z,-0.1,96%,1034.7 Hpa,180º (S),5.8,-,-,-,-,-,-0.1,-1.2,-
,,,,31/12/2018,21Z,-1.1,95%,1035.2 Hpa,150º (SE),7.6,-,-,-,-,-,0.2,-1.3,-
,,,,31/12/2018,20Z,-0.4,94%,1035.4 Hpa,210º (SW),4.0,-,-,-,-,-,0.9,-0.8,-
,,,,31/12/2018,19Z,0.8,94%,1035.1 Hpa,0º (N),0.0,-,-,-,-,-,2.4,0.6,-
,,,,31/12/2018,18Z,2.4,93%,1034.5 Hpa,30º (NE),4.0,-,-,-,-,-,7.8,-2.8,-
,,,,31/12/2018,17Z,3.3,90%,1034.3 Hpa,360º (N),5.8,-,-,-,-,-,5.9,3.3,-
,,,,31/12/2018,16Z,5.9,80%,1033.6 Hpa,10º (N),6.5,-,-,-,-,-,7.5,5.9,-
,,,,31/12/2018,15Z,7.5,78%,1033.2 Hpa,360º (N),9.4,-,-,-,-,-,7.8,7.1,-
,,,,31/12/2018,14Z,7.1,78%,1033.2 Hpa,330º (NW),5.8,-,-,-,-,-,7.1,4.6,-
,,,,31/12/2018,13Z,4.6,87%,1033.7 Hpa,30º (NE),6.5,-,-,-,-,-,4.6,2.3,-
,,,,31/12/2018,12Z,2.5,98%,1034.4 Hpa,20º (N),11.9,6/8,-,-,-,-,2.5,1.5,Cloudy
,,,,31/12/2018,11Z,1.4,99%,1035.4 Hpa,20º (N),7.2,N/D,-,-,-,Tr(24h),1.4,-0.3,Mist
,,,,31/12/2018,10Z,-0.4,98%,1036.3 Hpa,10º (N),3.2,N/D,-,-,-,Tr(24h),-0.1,-0.8,"Fog, rime"
,,,,31/12/2018,09Z,-0.8,99%,1036.0 Hpa,20º (N),3.6,-,-,-,-,Tr(24h),-0.7,-2.8,-
