"location","WMO-index","latitude","longitude","Date","UTC time","Temp. (ºC)","Rel. Hum. (%)","Pressure/ Geopot.","Wind dir","Wins speed (Km/h)","Clouds","Low clouds","Medium clouds","High clouds","Prec. (mm)","Max temp. (ºC)","Min temp. (ºC)","Conditions"
"TARBES-OSSUN (FRANCE) ","07621","43.11 ",0,"13/02/2019","23Z","0.4","92%","1032.0 Hpa","200º (S)","6.8","-","-","-","-","-","1.7","-0.4","-"
,,,,"13/02/2019","22Z","1.6","90%","1031.8 Hpa","150º (SE)","4.0","-","-","-","-","-","1.6","0.9","-"
,,,,"13/02/2019","21Z","1.1","89%","1031.9 Hpa","170º (S)","7.9","-","-","-","-","-","2.8","1.0","-"
,,,,"13/02/2019","20Z","1.8","84%","1031.7 Hpa","160º (S )","5.6","-","-","-","-","-","-","-","-"
,,,,"13/02/2019","19Z","2.7","82%","1031.8 Hpa","170º (S)","6.5","-","-","-","-","-","8.2","2.7","-"
,,,,"13/02/2019","18Z","8.2","61%","1030.6 Hpa","350º (N)","4.0","-","-","-","-","-","15.2","-3.4","-"
,,,,"13/02/2019","17Z","10.8","58%","1029.7 Hpa","10º (N)","10.4","-","-","-","-","-","14.1","10.8","-"
,,,,"13/02/2019","16Z","14.1","45%","1029.1 Hpa","360º (N)","11.2","-","-","-","-","-","15.2","14.1","-"
,,,,"13/02/2019","15Z","15.2","34%","1028.8 Hpa","350º (N)","8.6","-","-","-","-","-","15.2","14.7","-"
,,,,"13/02/2019","14Z","14.7","37%","1028.9 Hpa","20º (N)","7.9","-","-","-","-","-","14.7","13.8","-"
,,,,"13/02/2019","13Z","13.9","45%","1029.2 Hpa","360º (N)","9.7","-","-","-","-","-","13.9","12.5","-"
,,,,"13/02/2019","12Z","12.4","43%","1029.8 Hpa","350º (N)","6.8","-","-","-","-","-","12.4","10.2","-"
,,,,"13/02/2019","11Z","10.3","51%","1030.4 Hpa","10º (N)","6.8","-","-","-","-","-","10.3","7.1","-"
,,,,"13/02/2019","10Z","7.0","62%","1030.9 Hpa","320º (NW)","5.0","-","-","-","-","-","7.0","4.2","-"
,,,,"13/02/2019","09Z","4.0","79%","1031.7 Hpa","170º (S)","4.3","-","-","-","-","-","4.0","-0.5","-"
,,,,"13/02/2019","08Z","-0.6","91%","1032.7 Hpa","160º (S)","7.2","-","-","-","-","-","-0.6","-3.4","-"
,,,,"13/02/2019","07Z","-3.1","84%","1032.9 Hpa","180º (S)","9.0","-","-","-","-","-","-1.3","-3.1","-"
